"Q.Id","Q.CreationDate","A.AcceptedAnswerId","A.OwnerUserId","A.LastEditorUserId","A.Score","A.CommentCount","A.CreationDate"
50435118,"2018-05-20 13:02:34","None","5500250","None",1,0,"2018-05-21 10:21:16"
50447025,"2018-05-21 10:37:18","None","9758922","None",1,0,"2018-05-21 10:42:25"
50447388,"2018-05-21 10:58:48","None","4320693","None",1,0,"2018-05-21 12:31:25"
50446132,"2018-05-21 09:49:34","None","5741205","None",0,4,"2018-05-21 12:45:57"
50166288,"2018-05-04 02:30:25","None","9276708","None",0,0,"2018-05-21 13:16:04"
50130936,"2018-05-02 09:09:45","None","7287271","None",0,0,"2018-05-21 13:31:05"
48349409,"2018-01-19 20:55:34","None","7287271","None",1,1,"2018-05-21 13:32:55"
50446949,"2018-05-21 10:32:57","None","5987","5987",0,0,"2018-05-21 14:34:25"
50450625,"2018-05-21 14:04:02","None","8245406","None",1,2,"2018-05-21 14:42:47"
50451542,"2018-05-21 15:00:18","None","9810485","9810485",1,4,"2018-05-21 15:29:02"
50448395,"2018-05-21 11:57:47","None","6160119","None",0,1,"2018-05-21 15:32:10"
50444342,"2018-05-21 07:57:53","None","9184597","None",0,0,"2018-05-21 15:45:27"
50440522,"2018-05-21 00:16:00","None","9758922","None",0,0,"2018-05-21 16:17:08"
50452598,"2018-05-21 16:02:13","None","8793975","None",1,0,"2018-05-21 16:18:15"
50451290,"2018-05-21 14:44:30","None","9730177","None",1,0,"2018-05-21 16:59:50"
50437234,"2018-05-20 16:52:04","None","3574081","None",0,1,"2018-05-21 17:16:33"
50453490,"2018-05-21 17:02:22","None","6735980","6735980",1,4,"2018-05-21 17:26:01"
50356677,"2018-05-15 18:05:49","None","3574081","3574081",4,7,"2018-05-21 18:07:57"
50446675,"2018-05-21 10:18:32","None","8698128","None",1,0,"2018-05-21 18:16:35"
5044881,"2011-02-18 18:04:18","None","135441","135441",8,0,"2011-02-18 19:10:48"
50454871,"2018-05-21 18:45:06","None","1667840","None",1,0,"2018-05-21 19:13:51"
50454357,"2018-05-21 18:04:45","None","1735003","None",2,4,"2018-05-21 19:25:29"
50455527,"2018-05-21 19:33:50","None","3968033","None",1,0,"2018-05-21 19:49:59"
50452920,"2018-05-21 16:23:15","None","992489","None",1,2,"2018-05-21 20:07:37"
50445669,"2018-05-21 09:24:53","None","6780025","None",0,2,"2018-05-21 20:50:17"
50456409,"2018-05-21 20:46:08","None","1285979","None",1,0,"2018-05-21 21:02:38"
50456840,"2018-05-21 21:28:07","None","930254","None",1,0,"2018-05-21 21:31:53"
50075783,"2018-04-28 10:59:08","None","930254","None",1,0,"2018-05-21 21:41:37"
50455556,"2018-05-21 19:37:16","None","567620","567620",2,2,"2018-05-21 21:54:55"
50442156,"2018-05-21 04:50:14","None","6780025","None",0,1,"2018-05-21 22:08:38"
50453934,"2018-05-21 17:33:55","None","9160548","None",1,2,"2018-05-21 23:04:04"
50455722,"2018-05-21 19:52:04","None","6470853","6470853",0,3,"2018-05-22 00:34:44"
50458383,"2018-05-22 01:00:42","None","1524289","None",1,0,"2018-05-22 02:26:20"
50459267,"2018-05-22 03:18:00","None","1735003","1735003",1,0,"2018-05-22 03:37:33"
47758954,"2017-12-11 18:18:39","None","2715583","None",0,0,"2018-05-22 03:59:47"
50456217,"2018-05-21 20:31:09","None","1735003","None",0,0,"2018-05-22 04:09:14"
50446375,"2018-05-21 10:01:34","None","1714410","1714410",1,7,"2018-05-22 06:13:04"
50460930,"2018-05-22 06:13:17","None","3374996","3374996",1,6,"2018-05-22 06:27:41"
49896692,"2018-04-18 09:57:10","None","7315250","None",1,0,"2018-05-22 08:13:54"
50433033,"2018-05-20 08:34:24","None","4940080","None",0,0,"2018-05-22 08:18:26"
50463092,"2018-05-22 08:25:50","None","1735003","None",1,2,"2018-05-22 08:42:12"
50399594,"2018-05-17 19:55:38","None","9808211","None",0,0,"2018-05-22 08:45:30"
50464010,"2018-05-22 09:17:11","None","8143158","None",1,0,"2018-05-22 10:06:50"
50413507,"2018-05-18 14:24:20","None","7938219","None",0,0,"2018-05-22 10:22:21"
50451629,"2018-05-21 15:05:01","None","4961771","None",-1,0,"2018-05-22 10:49:22"
50449332,"2018-05-21 00:51:01","None","2108046","None",1,4,"2018-05-22 10:54:51"
50464400,"2018-05-22 09:36:41","None","8143158","None",0,1,"2018-05-22 11:19:30"
50369758,"2018-05-16 11:29:24","None","7934832","None",0,0,"2018-05-22 11:28:45"
50454806,"2018-05-21 18:40:00","None","4783594","None",0,1,"2018-05-22 12:55:55"
50467666,"2018-05-22 00:26:31","None","8371915","None",3,7,"2018-05-22 13:02:21"
50468217,"2018-05-22 00:51:43","None","9433977","None",0,3,"2018-05-22 13:11:01"
50019615,"2018-04-25 10:12:30","None","8597377","None",0,0,"2018-05-22 13:18:51"
50467230,"2018-05-22 00:05:11","None","8143158","None",1,1,"2018-05-22 13:28:10"
50460115,"2018-05-22 05:02:50","None","5025009","None",0,0,"2018-05-22 14:05:57"
50466116,"2018-05-22 11:04:24","None","4758539","None",0,0,"2018-05-22 14:14:49"
50448601,"2018-05-21 00:09:32","None","7431458","None",1,1,"2018-05-22 15:30:53"
44928110,"2017-07-05 13:48:20","None","7559729","None",0,0,"2018-05-22 16:21:21"
50472883,"2018-05-22 16:54:36","None","4985176","None",1,0,"2018-05-22 17:11:15"
50473474,"2018-05-22 17:31:25","None","9801728","3538313",1,1,"2018-05-22 17:43:38"
50433319,"2018-05-20 09:19:26","None","2629034","None",0,0,"2018-05-22 17:47:56"
50473668,"2018-05-22 17:46:53","None","9758922","8563649",1,0,"2018-05-22 17:55:04"
50393969,"2018-05-17 14:25:45","None","9184597","None",1,0,"2018-05-22 18:00:00"
50474336,"2018-05-22 18:34:09","None","2097240","2097240",3,3,"2018-05-22 18:54:02"
50474524,"2018-05-22 18:45:31","None","9758922","None",0,4,"2018-05-22 18:59:47"
50470596,"2018-05-22 14:47:31","None","8143158","None",1,0,"2018-05-22 20:05:28"
50473170,"2018-05-22 17:11:45","None","186013","None",1,0,"2018-05-22 20:13:04"
50448897,"2018-05-21 00:26:36","None","5140223","None",0,0,"2018-05-22 20:54:45"
5042869,"2011-02-18 15:03:18","None","230513","None",1,3,"2011-02-18 23:36:01"
50458412,"2018-05-22 01:04:44","None","124091","124091",1,2,"2018-05-22 23:05:53"
50477280,"2018-05-22 22:25:58","None","6470853","6470853",1,2,"2018-05-22 23:57:37"
50478569,"2018-05-23 01:27:37","None","4758539","None",1,0,"2018-05-23 02:48:14"
50478928,"2018-05-23 02:24:17","None","6470853","6470853",2,3,"2018-05-23 02:54:10"
50479495,"2018-05-23 03:47:21","None","2799941","None",0,2,"2018-05-23 04:18:22"
50474674,"2018-05-22 18:55:35","None","6780025","6780025",0,5,"2018-05-23 04:57:51"
50480156,"2018-05-23 05:02:23","None","3106565","None",4,1,"2018-05-23 05:19:36"
50473617,"2018-05-22 17:42:49","None","2091339","None",3,0,"2018-05-23 06:25:07"
50476398,"2018-05-22 21:02:17","None","5197034","None",1,0,"2018-05-23 07:38:45"
50482884,"2018-05-23 07:57:39","None","2901002","None",2,2,"2018-05-23 07:58:33"
50481280,"2018-05-23 06:31:31","None","6708503","None",1,0,"2018-05-23 08:07:36"
50482653,"2018-05-23 07:45:31","None","349130","None",1,0,"2018-05-23 08:31:59"
50483715,"2018-05-23 08:42:48","None","349130","8563649",1,0,"2018-05-23 09:04:16"
50484488,"2018-05-23 09:19:14","None","3824723","3824723",-1,10,"2018-05-23 09:26:11"
50484278,"2018-05-23 09:10:31","None","5152563","None",0,0,"2018-05-23 09:43:53"
50484936,"2018-05-23 09:40:30","None","7301203","7301203",1,5,"2018-05-23 09:51:44"
50484085,"2018-05-23 09:01:11","None","3098092","None",0,0,"2018-05-23 09:58:35"
50484946,"2018-05-23 09:40:53","None","2142577","None",0,2,"2018-05-23 09:58:41"
50483962,"2018-05-23 08:54:14","None","9758922","None",1,0,"2018-05-23 10:00:45"
5048381,"2011-02-19 02:07:45","None","491645","491645",6,2,"2011-02-19 03:03:56"
50482693,"2018-05-23 07:47:44","None","3994824","None",1,1,"2018-05-23 10:15:25"
50468180,"2018-05-22 00:50:04","None","179081","179081",1,4,"2018-05-23 11:01:28"
50224773,"2018-05-08 02:08:15","None","3778937","None",0,0,"2018-05-23 11:51:57"
50484676,"2018-05-23 09:28:06","None","8143158","None",1,0,"2018-05-23 12:14:47"
50488258,"2018-05-23 00:20:00","None","2122230","None",1,0,"2018-05-23 12:24:46"
50488702,"2018-05-23 00:41:09","None","4320693","4320693",1,0,"2018-05-23 13:09:21"
50451031,"2018-05-21 14:27:52","None","6812182","None",1,3,"2018-05-23 13:58:31"
50490864,"2018-05-23 14:22:53","None","5811078","None",0,2,"2018-05-23 14:35:40"
50489433,"2018-05-23 13:15:45","None","7585525","None",0,0,"2018-05-23 15:24:38"
42965371,"2017-03-23 00:59:31","None","6603316","None",2,0,"2018-05-23 15:34:25"
50366949,"2018-05-16 09:21:55","None","5600260","None",1,6,"2018-05-23 16:29:30"
50492715,"2018-05-23 15:51:59","None","8143158","None",2,2,"2018-05-23 16:34:46"
50494789,"2018-05-23 18:06:25","None","3670871","3670871",1,0,"2018-05-23 18:18:02"
50494746,"2018-05-23 18:02:54","None","5003756","None",0,5,"2018-05-23 18:19:16"
50485506,"2018-05-23 10:07:45","None","8143158","8143158",2,4,"2018-05-23 20:40:41"
50495209,"2018-05-23 18:33:43","None","9184597","None",-1,0,"2018-05-23 20:48:44"
50497724,"2018-05-23 21:27:07","None","4790871","None",0,0,"2018-05-23 23:05:22"
50498289,"2018-05-23 22:19:38","None","5193485","5193485",1,0,"2018-05-23 23:10:23"
50497432,"2018-05-23 21:04:08","None","3098092","None",0,1,"2018-05-24 00:00:12"
50492676,"2018-05-23 15:50:18","None","6470853","6470853",1,4,"2018-05-24 00:03:38"
50476340,"2018-05-22 20:56:19","None","4682890","None",0,0,"2018-05-24 00:39:56"
50499539,"2018-05-24 01:15:10","None","7454638","7454638",0,1,"2018-05-24 01:26:00"
48482245,"2018-01-28 01:19:47","None","1718505","None",0,0,"2018-05-24 01:54:02"
50500529,"2018-05-24 03:36:49","None","1524289","None",1,9,"2018-05-24 03:56:37"
50501261,"2018-05-24 04:54:52","None","7309666","7309666",1,1,"2018-05-24 05:08:19"
50502999,"2018-05-24 07:03:13","None","4909087","None",1,0,"2018-05-24 07:08:10"
50504743,"2018-05-24 08:40:21","None","624547","None",0,1,"2018-05-24 08:57:02"
50504065,"2018-05-24 08:02:17","None","624547","None",1,1,"2018-05-24 09:00:39"
50504770,"2018-05-24 08:41:29","None","2610004","None",1,0,"2018-05-24 09:23:09"
48959038,"2018-02-24 03:22:37","None","7836380","None",1,0,"2018-05-24 09:28:04"
50506065,"2018-05-24 09:43:44","None","3374996","3374996",1,1,"2018-05-24 09:55:45"
50483601,"2018-05-23 08:36:17","None","3824723","1060350",1,1,"2018-05-24 10:00:30"
45062999,"2017-07-12 16:20:34","None","5973334","None",1,0,"2018-05-24 10:06:41"
50507127,"2018-05-24 10:33:52","None","8300135","None",2,0,"2018-05-24 10:52:56"
50497648,"2018-05-23 21:21:11","None","5073526","5073526",0,0,"2018-05-24 11:01:57"
50508049,"2018-05-24 11:20:27","None","1592364","None",1,7,"2018-05-24 11:29:23"
50508407,"2018-05-24 11:37:18","None","3374996","None",0,0,"2018-05-24 11:51:17"
50505982,"2018-05-24 09:39:30","None","5197034","None",0,0,"2018-05-24 12:23:17"
50509177,"2018-05-24 00:13:43","None","3374996","None",0,5,"2018-05-24 12:27:52"
50510257,"2018-05-24 13:08:52","None","2091925","None",0,3,"2018-05-24 13:14:14"
50505682,"2018-05-24 09:26:16","None","573546","None",0,2,"2018-05-24 13:17:33"
50506088,"2018-05-24 09:44:44","None","3458744","None",0,0,"2018-05-24 13:30:28"
50509516,"2018-05-24 00:31:12","None","9810485","9810485",0,15,"2018-05-24 13:31:25"
50504357,"2018-05-24 08:19:46","None","5910812","None",0,0,"2018-05-24 13:32:17"
50508627,"2018-05-24 11:47:42","None","3374996","None",0,2,"2018-05-24 13:59:04"
50511212,"2018-05-24 13:56:41","None","8144434","None",0,3,"2018-05-24 14:41:25"
50512155,"2018-05-24 14:42:14","None","1894388","None",1,3,"2018-05-24 15:28:53"
50511689,"2018-05-24 14:19:01","None","8819660","None",0,0,"2018-05-24 15:36:09"
50494765,"2018-05-23 18:04:04","None","8625500","None",0,0,"2018-05-24 15:37:17"
50508332,"2018-05-24 11:34:03","None","9823478","None",0,0,"2018-05-24 15:37:53"
50510641,"2018-05-24 13:28:05","None","624547","624547",2,8,"2018-05-24 15:44:30"
50513422,"2018-05-24 15:48:03","None","5695018","None",1,0,"2018-05-24 15:54:08"
50514783,"2018-05-24 17:12:19","None","8144295","None",0,0,"2018-05-24 18:15:07"
50515476,"2018-05-24 17:58:25","None","5025009","5025009",1,2,"2018-05-24 18:26:48"
50509741,"2018-05-24 00:40:35","None","6780025","6780025",2,2,"2018-05-24 18:35:46"
50516649,"2018-05-24 19:16:37","None","496488","496488",0,1,"2018-05-24 19:38:41"
50517225,"2018-05-24 19:57:17","None","2731113","None",0,1,"2018-05-24 20:15:52"
50512211,"2018-05-24 14:44:40","None","7501629","None",1,0,"2018-05-24 21:11:55"
50515740,"2018-05-24 18:17:48","None","5025009","5025009",1,4,"2018-05-24 21:20:22"
50518108,"2018-05-24 21:01:20","None","9831047","None",1,0,"2018-05-24 21:21:15"
50518591,"2018-05-24 21:43:14","None","8793975","None",1,0,"2018-05-24 21:49:11"
50518569,"2018-05-24 21:40:56","None","4790871","4790871",0,7,"2018-05-24 22:02:15"
50457247,"2018-05-21 22:14:42","None","3938049","None",0,0,"2018-05-24 22:26:09"
50519591,"2018-05-24 23:36:54","None","3651529","3651529",1,7,"2018-05-25 00:24:42"
50506782,"2018-05-24 10:18:50","None","1635180","None",0,0,"2018-05-25 00:34:04"
50519888,"2018-05-25 00:25:12","None","143305","143305",4,0,"2018-05-25 00:47:50"
50497754,"2018-05-23 21:29:22","None","4468490","None",0,0,"2018-05-25 01:02:12"
50519711,"2018-05-24 23:53:25","None","9455659","9455659",0,0,"2018-05-25 01:20:19"
50520407,"2018-05-25 01:53:11","None","6627323","None",0,2,"2018-05-25 02:31:47"
50265151,"2018-05-10 03:45:02","None","7707994","None",0,0,"2018-05-25 07:07:14"
50521961,"2018-05-25 05:17:33","None","7561230","None",0,0,"2018-05-25 07:09:57"
50523674,"2018-05-25 07:25:42","None","1844376","1844376",0,7,"2018-05-25 07:34:16"
50522462,"2018-05-25 06:01:15","None","2424611","None",0,2,"2018-05-25 07:44:52"
50523482,"2018-05-25 07:14:36","None","8143158","8143158",1,0,"2018-05-25 07:54:02"
50523930,"2018-05-25 07:40:15","None","3374996","3374996",2,3,"2018-05-25 08:09:20"
50513959,"2018-05-24 16:19:49","None","9690007","None",1,2,"2018-05-25 08:40:26"
50524491,"2018-05-25 08:11:50","None","8143158","8143158",1,1,"2018-05-25 08:48:02"
50525866,"2018-05-25 09:28:21","None","624547","624547",1,0,"2018-05-25 09:31:06"
50526842,"2018-05-25 10:15:11","None","624547","None",0,3,"2018-05-25 10:28:10"
50511775,"2018-05-24 14:22:47","None","2598661","None",0,0,"2018-05-25 11:04:59"
46148098,"2017-09-11 04:15:09","None","5558290","None",0,0,"2018-05-25 13:10:52"
50525402,"2018-05-25 09:03:25","None","1714410","None",1,5,"2018-05-25 13:18:36"
50530100,"2018-05-25 13:14:31","None","9758922","9758922",1,1,"2018-05-25 13:19:53"
50497593,"2018-05-23 21:16:07","None","3803452","None",1,1,"2018-05-25 13:24:20"
50470734,"2018-05-22 14:54:17","None","1566598","None",1,0,"2018-05-25 13:38:25"
50530546,"2018-05-25 13:39:34","None","9184597","None",0,0,"2018-05-25 13:40:08"
50525408,"2018-05-25 09:03:38","None","5025009","8563649",1,0,"2018-05-25 13:45:50"
50526898,"2018-05-25 10:17:56","None","5678534","None",0,1,"2018-05-25 13:47:59"
50530320,"2018-05-25 13:26:52","None","624547","None",2,0,"2018-05-25 13:49:21"
50528863,"2018-05-25 00:06:30","None","2097240","2097240",1,6,"2018-05-25 14:02:39"
50530576,"2018-05-25 13:41:48","None","3446927","None",1,0,"2018-05-25 14:06:26"
50531767,"2018-05-25 14:43:04","None","None","None",2,0,"2018-05-25 14:50:20"
50514182,"2018-05-24 16:34:03","None","3374996","3374996",1,3,"2018-05-25 15:10:29"
50531995,"2018-05-25 14:55:31","None","6632199","None",2,1,"2018-05-25 15:17:28"
50530460,"2018-05-25 13:35:12","None","349130","None",0,0,"2018-05-25 15:32:44"
50532352,"2018-05-25 15:16:49","None","821649","None",1,0,"2018-05-25 15:36:07"
50531633,"2018-05-25 14:35:16","None","6569803","None",2,2,"2018-05-25 15:43:35"
50532929,"2018-05-25 15:52:52","None","9609447","None",0,3,"2018-05-25 16:11:34"
50530806,"2018-05-25 13:54:06","None","3574081","None",1,0,"2018-05-25 16:19:00"
50525747,"2018-05-25 09:21:24","None","1531463","None",1,0,"2018-05-25 18:12:43"
48276192,"2018-01-16 07:41:13","None","9746916","9746916",0,0,"2018-05-25 18:58:36"
50533610,"2018-05-25 16:39:47","None","7713497","7713497",1,6,"2018-05-25 19:41:29"
50493836,"2018-05-23 17:03:01","None","992489","None",0,0,"2018-05-25 20:06:29"
50519343,"2018-05-24 23:03:41","None","3574081","None",2,0,"2018-05-25 20:18:20"
5053652,"2011-02-19 21:28:24","None","33080","None",20,1,"2011-02-19 21:44:02"
50536721,"2018-05-25 20:54:45","None","624547","624547",3,0,"2018-05-26 00:02:25"
50536639,"2018-05-25 20:45:50","None","7770781","None",1,0,"2018-05-26 00:11:50"
50538038,"2018-05-25 23:38:26","None","6708503","None",2,2,"2018-05-26 00:14:46"
50538822,"2018-05-26 02:36:13","None","1357341","1357341",4,2,"2018-05-26 02:38:48"
50538563,"2018-05-26 01:27:25","None","3374996","3374996",1,0,"2018-05-26 03:01:41"
50539336,"2018-05-26 04:32:30","None","4582775","None",1,1,"2018-05-26 04:47:36"
50539342,"2018-05-26 04:33:01","None","8143158","8143158",1,4,"2018-05-26 06:04:21"
50539246,"2018-05-26 04:13:13","None","349130","349130",4,2,"2018-05-26 07:23:44"
50540668,"2018-05-26 08:01:24","None","9758922","None",0,1,"2018-05-26 09:36:00"
50540050,"2018-05-26 06:36:35","None","2250190","2250190",1,2,"2018-05-26 09:57:21"
50539213,"2018-05-26 04:03:35","None","5140223","5140223",1,4,"2018-05-26 10:56:31"
50542683,"2018-05-26 00:18:25","None","100297","100297",1,0,"2018-05-26 12:24:24"
50494991,"2018-05-23 18:19:36","None","8411453","None",0,0,"2018-05-26 13:59:30"
50543862,"2018-05-26 14:39:24","None","1735003","1735003",2,2,"2018-05-26 15:10:04"
50529309,"2018-05-25 00:31:36","None","832878","None",2,1,"2018-05-26 15:22:21"
50544730,"2018-05-26 16:16:04","None","624547","624547",1,6,"2018-05-26 16:33:59"
50545596,"2018-05-26 17:54:39","None","9758922","None",2,6,"2018-05-26 18:31:01"
50545506,"2018-05-26 17:45:15","None","1735003","1735003",0,2,"2018-05-26 18:35:05"
50546197,"2018-05-26 19:07:46","None","8143158","None",1,0,"2018-05-26 19:24:18"
50546851,"2018-05-26 20:44:32","None","2097240","None",2,3,"2018-05-26 21:45:50"
50547709,"2018-05-26 23:08:27","None","7482607","None",0,1,"2018-05-26 23:54:04"
50548892,"2018-05-27 03:59:55","None","5131255","None",0,1,"2018-05-27 06:45:12"
50549681,"2018-05-27 06:40:55","None","6893963","None",1,3,"2018-05-27 06:52:49"
50549859,"2018-05-27 07:10:06","None","5281775","None",2,1,"2018-05-27 07:46:05"
36034454,"2016-03-16 11:31:27","None","3592579","1709587",5,0,"2018-05-27 08:10:16"
50549920,"2018-05-27 07:20:12","None","8143158","None",0,0,"2018-05-27 08:49:56"
50546065,"2018-05-26 18:52:13","None","7802200","7802200",2,1,"2018-05-27 09:41:40"
50551096,"2018-05-27 10:13:27","None","9758922","9758922",2,3,"2018-05-27 10:32:13"
50551428,"2018-05-27 10:58:38","None","6632199","None",1,1,"2018-05-27 12:32:52"
50553211,"2018-05-27 14:34:02","None","4320693","None",1,0,"2018-05-27 14:36:23"
50546862,"2018-05-26 20:45:44","None","624547","624547",3,0,"2018-05-27 15:43:46"
50552806,"2018-05-27 13:50:37","None","9855177","9855177",1,0,"2018-05-27 17:03:43"
50555483,"2018-05-27 18:55:34","None","624547","624547",1,1,"2018-05-27 19:30:53"
50447649,"2018-05-21 11:14:05","None","4165968","None",0,0,"2018-05-27 20:23:53"
50557378,"2018-05-27 23:20:02","None","9209546","None",1,0,"2018-05-27 23:39:27"
50556642,"2018-05-27 21:25:04","None","772649","None",1,0,"2018-05-28 00:25:34"
42747742,"2017-03-12 13:03:01","None","3355584","None",1,0,"2018-05-28 03:14:27"
50559654,"2018-05-28 05:29:33","None","5198595","None",0,0,"2018-05-28 07:00:43"
50562161,"2018-05-28 08:31:20","None","9811836","None",1,4,"2018-05-28 09:02:08"
50561643,"2018-05-28 07:58:47","None","9758922","None",0,1,"2018-05-28 09:07:29"
50562287,"2018-05-28 08:38:56","None","624547","None",1,0,"2018-05-28 09:20:51"
50564111,"2018-05-28 10:17:02","None","8467042","8467042",0,1,"2018-05-28 10:20:54"
50564099,"2018-05-28 10:16:40","None","8501250","8501250",0,5,"2018-05-28 10:27:06"
50564928,"2018-05-28 11:04:09","None","9758922","None",0,1,"2018-05-28 11:15:42"
50565772,"2018-05-28 11:50:54","None","5212031","5212031",1,3,"2018-05-28 12:33:31"
50565937,"2018-05-28 11:58:55","None","5025009","5025009",5,2,"2018-05-28 13:11:27"
50567008,"2018-05-28 00:55:14","None","5025009","None",1,0,"2018-05-28 13:19:26"
50566040,"2018-05-28 00:04:39","None","1735003","1735003",2,2,"2018-05-28 13:35:20"
50531964,"2018-05-25 14:53:16","None","9847467","None",0,0,"2018-05-28 13:54:38"
50567334,"2018-05-28 13:13:08","None","2739274","None",0,1,"2018-05-28 14:32:51"
50562869,"2018-05-28 09:13:55","None","8143158","None",2,2,"2018-05-28 14:57:20"
50569288,"2018-05-28 15:10:24","None","1561114","None",1,1,"2018-05-28 15:13:25"
47106331,"2017-11-04 01:03:19","None","5828527","174408",1,0,"2018-05-28 15:15:34"
46636288,"2017-10-08 21:32:07","None","7721459","None",1,0,"2018-05-28 15:43:31"
50195901,"2018-05-06 03:05:53","None","9859820","None",1,0,"2018-05-28 16:05:53"
45960069,"2017-08-30 00:09:23","None","3079439","None",0,0,"2018-05-28 16:12:07"
50559586,"2018-05-28 05:23:56","None","8143158","8143158",2,5,"2018-05-28 16:14:09"
50570216,"2018-05-28 16:14:58","None","2336208","2336208",1,4,"2018-05-28 16:45:12"
50569420,"2018-05-28 15:18:43","None","1069256","None",0,0,"2018-05-28 17:52:13"
50571493,"2018-05-28 17:58:29","None","3798897","None",1,2,"2018-05-28 18:12:01"
50571530,"2018-05-28 18:02:01","None","624547","624547",1,3,"2018-05-28 18:20:09"
50571748,"2018-05-28 18:20:17","None","1735003","None",0,2,"2018-05-28 18:53:12"
50564242,"2018-05-28 10:25:50","None","8607225","None",0,0,"2018-05-28 20:09:07"
50573089,"2018-05-28 20:28:43","None","4237254","None",1,3,"2018-05-28 20:32:50"
50573334,"2018-05-28 20:56:56","None","624547","None",1,0,"2018-05-28 21:35:06"
50521765,"2018-05-25 04:53:30","None","7834878","None",0,0,"2018-05-28 22:00:21"
50573945,"2018-05-28 22:10:53","None","2799941","None",0,1,"2018-05-28 22:56:55"
50574708,"2018-05-29 00:10:15","None","9374673","9374673",0,0,"2018-05-29 00:18:42"
50561871,"2018-05-28 08:13:36","None","4320693","4320693",1,5,"2018-05-29 01:32:11"
50510132,"2018-05-24 13:00:35","None","4561409","None",0,0,"2018-05-29 02:02:04"
43160240,"2017-04-01 18:00:33","None","9426234","9426234",1,0,"2018-05-29 02:02:53"
50575580,"2018-05-29 02:37:30","None","9374673","None",2,1,"2018-05-29 02:47:10"
50574941,"2018-05-29 00:54:00","None","5737630","5737630",1,0,"2018-05-29 02:55:39"
50575611,"2018-05-29 02:42:32","None","5854925","5854925",2,3,"2018-05-29 03:18:54"
50577552,"2018-05-29 06:20:57","None","1735003","1735003",2,1,"2018-05-29 06:46:30"
50576110,"2018-05-29 03:59:07","None","9507270","None",2,1,"2018-05-29 07:57:35"
50578544,"2018-05-29 07:20:44","None","1735003","1735003",1,8,"2018-05-29 08:30:21"
50579544,"2018-05-29 08:19:50","None","5588279","5588279",1,2,"2018-05-29 08:48:54"
50526032,"2018-05-25 09:36:01","None","3816569","None",0,0,"2018-05-29 09:04:37"
50578295,"2018-05-29 07:08:10","None","5025009","5025009",1,0,"2018-05-29 09:18:40"
50579786,"2018-05-29 08:33:47","None","5763590","5763590",2,1,"2018-05-29 09:35:15"
50569190,"2018-05-28 15:03:21","None","6932073","None",1,0,"2018-05-29 09:35:48"
50581232,"2018-05-29 09:45:54","None","6735980","6735980",1,5,"2018-05-29 10:08:57"
50581074,"2018-05-29 09:37:08","None","624547","None",1,5,"2018-05-29 10:25:55"
50578514,"2018-05-29 07:19:30","None","9305450","None",0,3,"2018-05-29 11:43:03"
50583563,"2018-05-29 11:44:14","None","3994824","None",0,1,"2018-05-29 12:28:41"
50576929,"2018-05-29 05:34:12","None","186013","None",1,2,"2018-05-29 12:37:49"
50585078,"2018-05-29 00:59:54","None","4819449","4819449",2,0,"2018-05-29 13:06:00"
50580167,"2018-05-29 08:53:57","None","202553","None",0,2,"2018-05-29 14:43:45"
50582801,"2018-05-29 11:05:09","None","9730177","None",1,1,"2018-05-29 15:02:45"
50590536,"2018-05-29 18:15:40","None","3670871","3670871",2,2,"2018-05-29 18:24:57"
50590411,"2018-05-29 18:07:21","None","4790871","4790871",0,0,"2018-05-29 19:05:59"
50514454,"2018-05-24 16:50:01","None","8636859","None",0,0,"2018-05-29 19:36:54"
50590061,"2018-05-29 17:43:56","None","9535747","9535747",1,2,"2018-05-29 20:21:05"
50590414,"2018-05-29 18:07:52","None","8143158","8143158",0,0,"2018-05-29 20:25:09"
50570678,"2018-05-28 16:49:59","None","6632199","None",2,0,"2018-05-29 21:16:23"
50592222,"2018-05-29 20:10:54","None","8143158","None",1,1,"2018-05-29 22:54:13"
50537971,"2018-05-25 23:28:15","None","187421","None",0,0,"2018-05-29 23:16:19"
50577055,"2018-05-29 05:43:29","None","8143158","None",2,1,"2018-05-29 23:18:21"
50484453,"2018-05-23 09:17:22","None","6780025","None",1,1,"2018-05-30 02:41:47"
50595516,"2018-05-30 02:25:01","None","6455166","None",3,1,"2018-05-30 03:27:22"
50593758,"2018-05-29 22:14:37","None","1714410","None",1,1,"2018-05-30 05:47:18"
50539641,"2018-05-26 05:34:56","None","6878758","6878758",0,0,"2018-05-30 05:47:50"
50573188,"2018-05-28 20:38:58","None","1060350","1060350",0,1,"2018-05-30 06:28:28"
50594025,"2018-05-29 22:45:41","None","1735003","None",1,2,"2018-05-30 07:06:16"
50598225,"2018-05-30 06:59:53","None","6470853","None",0,0,"2018-05-30 07:28:57"
50354306,"2018-05-15 15:43:39","None","3867406","None",0,0,"2018-05-30 08:19:02"
50600624,"2018-05-30 09:05:32","None","9758922","None",1,1,"2018-05-30 09:35:25"
50599988,"2018-05-30 08:34:32","None","1782792","None",2,2,"2018-05-30 10:47:36"
50600661,"2018-05-30 09:07:45","None","6470853","None",1,1,"2018-05-30 11:00:06"
50595658,"2018-05-30 02:44:52","None","2091339","2091339",0,10,"2018-05-30 11:12:41"
43681295,"2017-04-28 13:22:29","None","1735003","None",0,0,"2018-05-30 12:49:00"
43030502,"2017-03-26 15:12:20","None","1735003","None",0,0,"2018-05-30 12:53:54"
